Time,IAAm,IAAp,AuxTIR1,AuxTIAA,IAAs,ARFIAA,ARF2,Aux,PINm,PINp,ARm,ARp,TIR1,ARF,CRm,CRp,AHKph,Ck,ARRBph,ARRAph,ARRAm,ARRAp,ARRBp,CkAHKph,CkAHK,F1,F2,F3,F4,F5a,F5b,F6,eps,lambda1,lambda3,alphaAux,alphaTIR1,alphaARF,phiIAAp,phiARp,phiPINp,deltaIAAp,deltaARp,deltaPINp,muAux,muIAAs,etaAuxTIR1,etaARFIAA,la,ld,pa,pd,ka,kd,qa,qd,thetaARF,thetaARF2,thARFIAA,thetaIAAp,thetaARp,psiARFIAA,psiARF,alphaCk,alphaARRB,alphaAHK,alphaPH,phiCRp,phiARRAp,deltaCRp,deltaARRAp,muCk,etaAHKph,etaCkPh,ra,rd,ua,ud,sa,sd,thARRAph,thARRBph,cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.47619047619047616,0.47619047619047616,0.0,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,52.38095238095237,0.0,10000.0,0.0,0.0,0.0,1.0,-100000.0,52.38095238095237,0.0,1.0476190476190474,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0
0.01,0.4863157906075002,0.23943156544430527,0.09688225330260238,0.003109764447860553,0.0006876259891087329,0.007843107109235971,0.00971628512217694,0.0010776691415264675,0.5098340385654364,0.19004949362529566,0.010196680771308732,0.003800989872505916,0.900007982249537,0.9727243226464102,0.00920047557115289,0.0026465625439120997,0.5884419035770769,0.5887042558520078,0.2506740907108507,9.72792526210603e-05,0.013397511010295416,0.002834265024928053,1.7493259092891493,0.16078672645945136,0.2507713699634717,0.37304893996016714,0.4001366460706314,0.09613587492162906,0.7146366898101038,0.4127267911289447,0.4426955722309887,0.036618050340122,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,43.45010996590057,45.25226522455048,-0.8068764236179984,0.8177593893360292,0.24221384587518202,2.250578002077455,0.9364763227457406,-0.008937424094453666,47.886991095822886,31.978454494014073,0.9577398219164577,0.6395690898802816,1.4200729040490545,0.6553913027240791,-18.563152649803065,-18.522023075388265,21.84065013233979,0.0431317343827891,3.6484075230019046,1.0131928641539472
0.02,0.8692472603046465,0.8567713166607622,0.08353165600272937,0.01657507093141501,0.006684087379085405,0.05417928496434968,0.018503143327215112,0.0009295648498311307,0.9390656703535926,0.5554495752542359,0.01878131340707186,0.011108991505084716,0.8998932730658556,0.9088144283812201,0.02433144803902749,0.01229004147583146,0.46706670916144744,0.4678097281091469,0.3884984062149541,0.001787735707001732,0.081103707118261,0.029909859879879555,1.6115015937850459,0.1426471489165968,0.39028614192195576,0.2804019266059724,0.311922166417063,0.11986572636182619,0.7923911630298447,0.31858994133575413,0.35440293118876454,0.09998283086365996,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,33.36672010018503,76.26743190056192,-1.7431925902178333,1.7551185423599642,0.9890983552329604,7.244668494401263,0.8074405219066686,-0.019352477906302457,37.6871268618804,38.36160950993567,0.753742537237608,0.7672321901987144,1.5604508780206618,1.204140656319603,-7.58512013050539,-7.531901103316305,7.825056372352535,0.35688277644978966,9.917179379247735,4.762501947388354
0.03,1.158963218630374,1.7350525971484836,0.0651769479077186,0.035050082489380546,0.01972270827695878,0.1528191116988133,0.02562348912132109,0.0007257022607381606,1.2655902839767748,0.9231125563460053,0.025311805679535504,0.018462251126920112,0.8997729696029009,0.7959339100585445,0.03999537296402179,0.025664608639512126,0.4156311860384973,0.4169353251461753,0.43599774104144556,0.00851975152627058,0.20874710381545608,0.10179104458892639,1.5640022589585545,0.13985132139378653,0.4445174925677162,0.21193912319822433,0.23691906700934995,0.1160962961685269,0.8007047468492943,0.23977625874801528,0.26803719226695477,0.15584923426062292,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,24.88452730662392,98.31087018978815,-1.7867845720957924,1.7987625632430684,1.5327374212421765,12.28168086106812,0.6078873000597622,-0.019852481698832608,27.935891530198855,34.247772763076945,0.5587178306039771,0.6849554552615391,1.5614141207345666,1.4330764324509662,-3.3440002298064817,-3.2856937623210993,2.4919159965289124,1.0448433506057428,15.376176322246835,9.650762572047226
0.04,1.373738603117253,2.8077475302428043,0.049451510846187166,0.05089293165705424,0.03548155304783333,0.29265412216901476,0.030588695477310794,0.0005509471644422812,1.5057483324970349,1.2317664879759709,0.030114966649940712,0.02463532975951943,0.8996555574967586,0.6461684868763636,0.05539815924854868,0.04041545818858201,0.39168840682959366,0.39358862492084595,0.44790041090507066,0.023378274632032913,0.38370421811419925,0.22184362150569192,1.5520995890949294,0.13703290763330278,0.4712786855371036,0.1605618250914278,0.17975767180690647,0.11129559688335401,0.7840313707555265,0.1806695505596065,0.20226936107945956,0.19765928173859407,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,18.43023802225438,115.72418324624972,-1.3326696908248252,1.3441453899818967,1.5411378609220914,15.216238509788251,0.38694501795477854,-0.014812086287159229,20.527883281044986,27.3981844521064,0.4105576656208997,0.5479636890421281,1.5126645822625044,1.4982701059966663,-1.713119380819386,-1.6524782433114706,0.16028027272623757,1.9382193956116975,19.382223955745207,14.247840265239034
0.05,1.53479299494389,4.043124144334505,0.03835554516112684,0.062101182225429284,0.04956438081665438,0.44706451895952415,0.033488614387018424,0.00042761296081273196,1.6847219948544898,1.473286209347997,0.03369443989708984,0.029465724186959957,0.8995432726134439,0.48595825226643896,0.07013947331479839,0.055351953659331564,0.3779100682369756,0.38042374433417847,0.44271171520916425,0.047082577443030835,0.5923112905771776,0.3840528225477514,1.5572882847908358,0.1322956391108293,0.4897942926521951,0.1211393010089293,0.14234880450843987,0.11035883736675067,0.7506205480869815,0.13616647486315608,0.16000698988241682,0.22759478906099379,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,14.13219814072289,131.16924954196494,-0.9116723850045888,0.9226814907059983,1.2536801408774902,15.177250239175134,0.2026668085588335,-0.010133818310168824,15.677641742018752,21.143578550649277,0.313552834840375,0.4228715710129883,1.4311016228591646,1.4787519655466825,-1.1470324069465825,-1.0850747813800004,-1.0815222483501834,2.7747735896321206,22.1671676155222,18.051073213310495
0.06,1.6629073319204306,5.429038963518076,0.030705939340729127,0.06985925288147793,0.06048247194355202,0.5879872192506954,0.03485930598226776,0.0003425820137048928,1.8268352458915542,1.6605441551668125,0.03653670491783112,0.033210883103336294,0.8994348077777929,0.34229416878476904,0.08394970940440957,0.06983340366908122,0.36746966841653134,0.37060796796148615,0.4280173081443674,0.07809269870187979,0.8242367982934363,0.5801068492912477,1.5719826918556326,0.12642032473722153,0.5061100068462472,0.09049690329569543,0.12313878794733765,0.11316068012943677,0.7061709975247829,0.10204430641269234,0.13885129491699816,0.24931058431294584,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,11.782261856029162,145.9507270655773,-0.6399612952744937,0.650669237649476,0.9376780937925911,12.703411600668485,0.08230599200178819,-0.007113681951193412,13.078737309935185,16.62910907247417,0.2615747461987037,0.33258218144948254,1.3283922856451562,1.411630573532835,-0.9766862362110246,-0.9137470330071732,-1.7893280369577351,3.3813799995035665,24.106821633001147,21.031614900715297
0.07,1.7753498511305643,6.960924203936705,0.025223072258936063,0.07544818359799736,0.06855347753175399,0.6975715922415475,0.03532438183120936,0.00028163513501340396,1.951890360631148,1.8121275828624555,0.03903780721262299,0.03624255165724915,0.8993287441430666,0.2317796440960338,0.09667451157330356,0.08349628591567212,0.35798165715913516,0.3617538141669396,0.40804973740596223,0.11376800157014448,1.0727321676909858,0.8023934698476091,1.5919502625940378,0.12020060386475806,0.5218177389761067,0.06703159448834727,0.1176960756534727,0.11800960621692962,0.6562208052762571,0.07600036798681278,0.1334437160348717,0.2660149213031916,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,10.900592871534041,160.3523828165291,-0.46897601657584603,0.4794945134639156,0.6894706066243372,9.158289423263696,0.018397421586074734,-0.00521313239419699,12.152484922724149,13.97627777686925,0.24304969845448296,0.27952555553738406,1.2157670989792106,1.3178225657631437,-0.9300626014360797,-0.8662379828527736,-2.157420847650979,3.7082018265658196,25.528759962628172,23.32566795777185
0.08,1.8837220031497608,8.634181276829407,0.021138373547046285,0.07963739712027834,0.07451139946716735,0.7720480447961048,0.03534298035561164,0.00023622915021581048,2.073027968481096,1.9450181544834013,0.04146055936962194,0.03890036308966805,0.8992242293326753,0.15726599449267198,0.10826294000486862,0.09614843010127593,0.3487937470434959,0.3532084417054203,0.3856505666810376,0.15143848930847703,1.3338936111212623,1.0449138925725425,1.6143494333189623,0.11411719696698952,0.5370890559895145,0.0499100248234194,0.12001383173439521,0.12239028162641494,0.6053322734951904,0.05687041036409018,0.13675080075094057,0.28005947734316333,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,10.861541981776787,174.1847962277074,-0.3551213711134135,0.36551377189603523,0.5125997653110989,5.858150603344804,-0.010610387331842507,-0.003947630741235247,12.170756210253863,12.800981399769462,0.24341512420507722,0.2560196279953887,1.102401606985512,1.2114509903592696,-0.9079698902838231,-0.8432907344543652,-2.2903666544931864,3.7906689229076447,26.67205412319507,25.107302931964327
0.09,1.993455068583044,10.442146615891097,0.018007378895059743,0.08287185050927014,0.07898247171156067,0.8179179852035168,0.03516764558462627,0.00020142368876175984,2.1961791464836034,2.0710864873890684,0.0439235829296721,0.041421729747781404,0.8991207705956701,0.1117467236272307,0.11874081471372201,0.10771677363581073,0.33983965124689514,0.34490531183501255,0.36275793175366816,0.18900394992828407,1.6057435876970356,1.3033719124937335,1.6372420682463318,0.10839846707115264,0.5517618816819523,0.03822410548078564,0.12456593374614028,0.1240850469459753,0.5565804658866002,0.04363906033058446,0.14221236127071493,0.2928950863608795,0.01,0.1,0.02,1.0,1.0,1.0,100.0,2.0,100.0,1.0,1.0,1.0,0.1,1.0,10.0,1.0,0.5,0.1,10.0,10.0,100.0,1.0,1.0,1.0,0.1,0.01,0.1,0.1,0.1,0.1,0.1,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,11.09354945473079,187.2828639663164,-0.27557664043514235,0.2858809734861273,0.3889378797709467,3.489576867574881,-0.02268031534320559,-0.0030634728787254095,12.461447583893735,12.509265909453493,0.24922895167787465,0.2501853181890695,0.9944201170594783,1.1024041077911286,-0.8814033816059635,-0.8158939127894648,-2.268146859715131,3.6998342280165715,27.683765048390917,26.537333292313637
